Hole Name,Sample Name,topDepth,bottomDepth,sampleMethod,USCS,SPTMethod,SPT_1,SPT_2,SPT_3,SPT_4,recovery,moistureMethod,moistureContent,plasticityMethod,PL,LL,PI,passing200,pocketPenReading,torvaneReading,color,primaryComp,secondaryComp,secondaryCompMod,organicContent,visualMoisture,AASHTO,Misc,Geo_ID
PS-03,,33.0,35.0,,SM,,13.0,14.0,14.0,15.0,,,,,,,,,,,,,,,,,,,
PS-03,,38.0,40.0,,SC,,3.0,4.0,4.0,5.0,,,27.0,,11.0,22.0,11.0,23.0,,,,,,,,,,,
PS-03,,43.0,45.0,,CH,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-03,,48.0,50.0,,SC,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
PS-03,,53.0,55.0,,SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
PS-04,,0.0,2.0,,SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
PS-04,,2.0,4.0,,SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
PS-04,,4.0,6.0,,CL,,2.0,3.0,3.0,4.0,,,18.0,,11.0,21.0,10.0,65.0,,,,,,,,,,,
PS-04,,6.0,8.0,,SM,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-04,,8.0,10.0,,SP-SM,,0.0,1.0,1.0,2.0,,,18.0,,0.0,0.0,0.0,6.0,,,,,,,,,,,
PS-04,,10.0,12.0,,CL,,0.0,1.0,1.0,2.0,,,40.0,,15.0,31.0,16.0,78.0,,,,,,,,,,,
PS-04,,13.0,15.0,,SM,,1.0,2.0,2.0,3.0,,,27.0,,0.0,0.0,0.0,14.0,,,,,,,,,,,
PS-05,,0.0,2.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-05,,2.0,4.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-05,,4.0,6.0,,SP,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
PS-05,,6.0,8.0,,SC,,0.0,1.0,1.0,2.0,,,32.0,,11.0,22.0,11.0,47.0,,,,,,,,,,,
PS-05,,8.0,10.0,,SP-SM,,0.0,1.0,1.0,2.0,,,20.0,,0.0,0.0,0.0,14.0,,,,,,,,,,,
PS-05,,10.0,12.0,,CL,,0.0,1.0,1.0,2.0,,,48.0,,21.0,48.0,27.0,87.0,,,,,,,,,,,
PS-05,,13.0,15.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-05,,18.0,20.0,,CL,,0.0,1.0,1.0,2.0,,,40.0,,18.0,31.0,13.0,87.0,,,,,,,,,,,
PS-05,,23.0,25.0,,SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
PS-06,,0.0,2.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-06,,2.0,4.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-06,,4.0,6.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-06,,6.0,8.0,,CL,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
PS-06,,8.0,10.0,,CL,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-06,,10.0,12.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,13.0,15.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,18.0,20.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-06,,23.0,25.0,,SM,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-06,,28.0,30.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,33.0,35.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-06,,38.0,40.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,43.0,45.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,48.0,50.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,53.0,55.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,58.0,60.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,63.0,65.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,68.0,70.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,73.0,75.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,78.0,80.0,,CH,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
PS-06,,83.0,85.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,88.0,90.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-06,,93.0,95.0,,CH,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
PS-06,,98.0,100.0,,SP-SM,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
PS-06,,103.0,105.0,,CL,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-06,,108.0,110.0,,SM,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
PS-06,,113.0,115.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-06,,118.0,120.0,,SP-SM,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
PS-06,,123.0,125.0,,SP-SM,,10.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,
PS-06,,128.0,130.0,,SC,,14.0,15.0,15.0,16.0,,,,,,,,,,,,,,,,,,,
BAY-401,,0.0,2.0,,SM,,2.0,3.0,3.0,4.0,,,12.0,,,,,,,,,,,,,,,,
BAY-401,,2.0,4.0,,SM,,4.0,5.0,5.0,6.0,,,17.0,,,,,,,,,,,,,,,,
BAY-401,,4.0,6.0,,SM,,2.0,3.0,3.0,4.0,,,17.5,,,,,,,,,,,,,,,,
BAY-401,,6.0,8.0,,CL,,0.0,1.0,1.0,2.0,,,37.4,,,,,,,,,,,,,,,,
BAY-401,,8.0,10.0,,CL,,0.0,1.0,1.0,2.0,,,43.5,,17.0,40.0,23.0,75.6,,,,,,,,,,,
BAY-401,,10.0,12.0,,CL,,0.0,1.0,1.0,2.0,,,41.3,,,,,,,,,,,,,,,,
BAY-401,,13.0,15.0,,CH,,-1.0,0.0,0.0,1.0,,,51.0,,,,,,,,,,,,,,,,
BAY-401,,18.0,20.0,,SM,,2.0,3.0,3.0,4.0,,,28.5,,,,,,,,,,,,,,,,
BAY-401,,23.0,25.0,,SP-SM,,6.0,7.0,7.0,8.0,,,20.2,,,,,,,,,,,,,,,,
BAY-401,,28.0,30.0,,SP-SM,,5.0,6.0,6.0,7.0,,,25.9,,,,,,,,,,,,,,,,
BAY-401,,33.0,35.0,,SC,,1.0,2.0,2.0,3.0,,,30.0,,,,,,,,,,,,,,,,
BAY-401,,38.0,40.0,,ML,,0.0,1.0,1.0,2.0,,,33.3,,,,,54.0,,,,,,,,,,,
BAY-401,,43.0,45.0,,SC,,0.0,1.0,1.0,2.0,,,33.0,,,,,,,,,,,,,,,,
BAY-401,,48.0,50.0,,SC,,-1.0,0.0,0.0,1.0,,,38.4,,,,,,,,,,,,,,,,
BAY-401,,53.0,55.0,,CH,,0.0,1.0,1.0,2.0,,,39.5,,,,,91.4,,,,,,,,,,,
BAY-401,,58.0,60.0,,CH,,0.0,1.0,1.0,2.0,,,39.5,,,,,,,,,,,,,,,,
BAY-401,,60.0,62.0,,CH,,,,,,,,39.7,,,,,,,,,,,,,,,,
BAY-401,,62.0,64.0,,SC,,-1.0,0.0,0.0,1.0,,,42.2,,,,,,,,,,,,,,,,
BAY-401,,68.0,70.0,,SC,,0.0,1.0,1.0,2.0,,,30.9,,,,,,,,,,,,,,,,
BAY-401,,73.0,75.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
BAY-401,,78.0,80.0,,CH,,-1.0,0.0,0.0,1.0,,,43.7,,,,,,,,,,,,,,,,
BAY-401,,83.0,85.0,,CH,,-1.0,0.0,0.0,1.0,,,45.7,,,,,,,,,,,,,,,,
BAY-401,,88.0,90.0,,SM,,2.0,3.0,3.0,4.0,,,33.0,,,,,,,,,,,,,,,,
BAY-401,,93.0,95.0,,SP-SM,,3.0,4.0,4.0,5.0,,,57.2,,,,,,,,,,,,,,,,
BAY-401,,98.0,100.0,,CH,,0.0,1.0,1.0,2.0,,,52.9,,,,,,,,,,,,,,,,
BAY-401,,103.0,105.0,,SM,,3.0,4.0,4.0,5.0,,,33.9,,,,,,,,,,,,,,,,
BAY-401,,108.0,110.0,,SM,,7.0,8.0,8.0,9.0,,,25.6,,,,,,,,,,,,,,,,
BAY-402,,0.0,2.0,,SC,,4.0,5.0,5.0,6.0,,,8.2,,,,,,,,,,,,,,,,
BAY-402,,2.0,4.0,,SC,,6.0,7.0,7.0,8.0,,,14.0,,,,,,,,,,,,,,,,
BAY-402,,4.0,6.0,,SC,,5.0,6.0,6.0,7.0,,,17.8,,,,,,,,,,,,,,,,
BAY-402,,6.0,8.0,,SP-SM,,1.0,2.0,2.0,3.0,,,33.8,,,,,,,,,,,,,,,,
BAY-402,,8.0,10.0,,SP-SM,,0.0,1.0,1.0,2.0,,,31.6,,,,,,,,,,,,,,,,
BAY-402,,10.0,12.0,,ML,,0.0,1.0,1.0,2.0,,,68.9,,,,,80.1,,,,,,,,,,,
BAY-402,,13.0,15.0,,SM,,0.0,1.0,1.0,2.0,,,48.2,,,,,,,,,,,,,,,,
BAY-402,,18.0,20.0,,SM,,1.0,2.0,2.0,3.0,,,30.5,,,,,,,,,,,,,,,,
BAY-402,,23.0,25.0,,SM,,0.0,1.0,1.0,2.0,,,28.5,,,,,,,,,,,,,,,,
BMP-401,,0.0,2.0,,CL,,6.0,7.0,7.0,8.0,,,10.9,,,,,,,,,,,,,,,,
BMP-401,,2.0,4.0,,CL,,5.0,6.0,6.0,7.0,,,22.0,,22.0,43.0,21.0,83.7,,,,,,,,,,,
BMP-401,,4.0,6.0,,SM,,5.0,6.0,6.0,7.0,,,21.9,,,,,,,,,,,,,,,,
BMP-401,,6.0,8.0,,SC,,1.0,2.0,2.0,3.0,,,20.7,,,,,,,,,,,,,,,,
BMP-401,,8.0,10.0,,CL,,-1.0,0.0,0.0,1.0,,,37.6,,,,,,,,,,,,,,,,
BMP-401,,10.0,12.0,,CL,,-1.0,0.0,0.0,1.0,,,49.5,,22.0,43.0,21.0,83.7,,,,,,,,,,,
BMP-401,,13.0,15.0,,CL,,-1.0,0.0,0.0,1.0,,,46.2,,,,,,,,,,,,,,,,
C-401,,0.0,2.0,,SC,,14.0,15.0,15.0,16.0,,,5.8,,,,,,,,,,,,,,,,
C-401,,2.0,4.0,,SC,,8.0,9.0,9.0,10.0,,,10.9,,,,,,,,,,,,,,,,
C-401,,4.0,6.0,,SC,,6.0,7.0,7.0,8.0,,,18.2,,,,,,,,,,,,,,,,
C-401,,6.0,8.0,,CL,,3.0,4.0,4.0,5.0,,,40.4,,,,,,,,,,,,,,,,
C-401,,8.0,10.0,,SC,,2.0,3.0,3.0,4.0,,,40.0,,,,,,,,,,,,,,,,
C-401,,10.0,12.0,,CL,,-1.0,0.0,0.0,1.0,,,37.2,,24.0,39.0,15.0,75.3,,,,,,,,,,,
C-401,,13.0,15.0,,SM,,-1.0,0.0,0.0,1.0,,,41.0,,,,,,,,,,,,,,,,
C-401,,18.0,20.0,,CH,,1.0,2.0,2.0,3.0,,,73.0,,,,,,,,,,,,,,,,
C-401,,23.0,25.0,,SM,,2.0,3.0,3.0,4.0,,,25.5,,,,,,,,,,,,,,,,
C-401,,28.0,30.0,,SM,,0.0,1.0,1.0,2.0,,,34.5,,,,,,,,,,,,,,,,
C-401,,33.0,35.0,,CL,,-1.0,0.0,0.0,1.0,,,39.0,,23.0,33.0,10.0,66.5,,,,,,,,,,,
C-401,,38.0,40.0,,SC,,-1.0,0.0,0.0,1.0,,,40.3,,,,,,,,,,,,,,,,
C-401,,43.0,45.0,,SM,,0.0,1.0,1.0,2.0,,,32.8,,,,,,,,,,,,,,,,
C-401,,48.0,50.0,,SC,,-1.0,0.0,0.0,1.0,,,32.6,,,,,,,,,,,,,,,,
C-402,,0.0,2.0,,CL,,2.0,3.0,3.0,4.0,,,19.4,,,,,,,,,,,,,,,,
C-402,,2.0,4.0,,SC,,6.0,7.0,7.0,8.0,,,11.7,,,,,,,,,,,,,,,,
C-402,,4.0,6.0,,SC,,3.0,4.0,4.0,5.0,,,18.3,,,,,,,,,,,,,,,,
C-402,,6.0,8.0,,SM,,0.0,1.0,1.0,2.0,,,20.1,,,,,,,,,,,,,,,,
C-402,,8.0,10.0,,CH,,-1.0,0.0,0.0,1.0,,,41.8,,,,,,,,,,,,,,,,
C-402,,10.0,12.0,,CL,,-1.0,0.0,0.0,1.0,,,43.6,,15.0,31.0,16.0,86.4,,,,,,,,,,,
C-402,,13.0,15.0,,CL,,0.0,1.0,1.0,2.0,,,38.0,,,,,,,,,,,,,,,,
C-402,,18.0,20.0,,CL,,0.0,1.0,1.0,2.0,,,34.8,,,,,,,,,,,,,,,,
C-402,,23.0,25.0,,SM,,5.0,6.0,6.0,7.0,,,25.1,,,,,,,,,,,,,,,,
C-402,,28.0,30.0,,SC,,0.0,1.0,1.0,2.0,,,33.6,,,,,,,,,,,,,,,,
C-402,,33.0,35.0,,CL,,-1.0,0.0,0.0,1.0,,,37.8,,,,,,,,,,,,,,,,
C-402,,38.0,40.0,,CL,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
C-402,,43.0,45.0,,SC,,0.0,1.0,1.0,2.0,,,29.2,,,,,,,,,,,,,,,,
C-402,,48.0,50.0,,CL,,0.0,1.0,1.0,2.0,,,33.1,,,,,,,,,,,,,,,,
C-402,,53.0,55.0,,CH,,0.0,1.0,1.0,2.0,,,37.8,,,,,,,,,,,,,,,,
C-402,,58.0,60.0,,CL,,-1.0,0.0,0.0,1.0,,,42.2,,20.0,42.0,22.0,91.2,,,,,,,,,,,
C-402,,63.0,65.0,,CH,,-1.0,0.0,0.0,1.0,,,37.0,,,,,,,,,,,,,,,,
C-402,,68.0,70.0,,CH,,-1.0,0.0,0.0,1.0,,,34.4,,,,,,,,,,,,,,,,
C-402,,73.0,75.0,,CH,,0.0,1.0,1.0,2.0,,,47.4,,,,,,,,,,,,,,,,
C-402,,78.0,80.0,,CL,,-1.0,0.0,0.0,1.0,,,44.2,,,,,,,,,,,,,,,,
C-402,,83.0,85.0,,CL,,-1.0,0.0,0.0,1.0,,,59.5,,,,,,,,,,,,,,,,
EGC-401,,0.0,2.0,,CL,,3.0,4.0,4.0,5.0,,,11.0,,,,,,,,,,,,,,,,
EGC-401,,2.0,4.0,,CL,,4.0,5.0,5.0,6.0,,,19.2,,,,,,,,,,,,,,,,
EGC-401,,4.0,6.0,,SC,,6.0,7.0,7.0,8.0,,,20.5,,,,,,,,,,,,,,,,
EGC-401,,6.0,8.0,,SC,,2.0,3.0,3.0,4.0,,,35.5,,,,,,,,,,,,,,,,
EGC-401,,8.0,10.0,,SC,,-1.0,0.0,0.0,1.0,,,42.7,,,,,,,,,,,,,,,,
